2024-10-08 22:00:23,507 - ==> Logging on master GPU: 0
2024-10-08 22:00:23,507 - ==> Running Trainer: CLSTrainer
2024-10-08 22:00:23,507 - ==> Using GPU: [0, 1, 2, 3, 4, 5, 6, 7] for Training
2024-10-08 22:00:23,507 - ==> Building model
2024-10-08 22:00:24,930 - ==> Creating optimizer
2024-10-08 22:00:24,935 - ==> Native DDP
2024-10-08 22:00:25,194 - ==> Loading dataset: ImageFolderLMDB
2024-10-08 22:00:25,259 - ==> ********** cfg ********** 
seed                                 : 42                                  
2024-10-09 02:21:04,211 - Train: 33.20% [124600/375300]  [99.6/300.0] [batch_t 0.106 (0.121)] [data_t 0.004] [optim_t 0.102] [lr 0.002263] [CE 4.164 (4.068)] [KD 0.000 (0.000)]
2024-10-09 02:21:10,464 - Train: 33.21% [124650/375300]  [99.6/300.0] [batch_t 0.115 (0.125)] [data_t 0.004] [optim_t 0.111] [lr 0.002262] [CE 3.880 (4.062)] [KD 0.000 (0.000)]
2024-10-09 02:21:16,414 - Train: 33.23% [124700/375300]  [99.7/300.0] [batch_t 0.112 (0.119)] [data_t 0.004] [optim_t 0.108] [lr 0.002262] [CE 3.793 (4.072)] [KD 0.000 (0.000)]
2024-10-09 02:21:22,692 - Train: 33.24% [124750/375300]  [99.7/300.0] [batch_t 0.121 (0.125)] [data_t 0.004] [optim_t 0.117] [lr 0.002261] [CE 4.091 (4.050)] [KD 0.000 (0.000)]
2024-10-09 02:21:28,790 - Train: 33.25% [124800/375300]  [99.8/300.0] [batch_t 0.110 (0.122)] [data_t 0.004] [optim_t 0.106] [lr 0.002261] [CE 3.758 (4.044)] [KD 0.000 (0.000)]
2024-10-09 02:21:34,668 - Train: 33.27% [124850/375300]  [99.8/300.0] [batch_t 0.116 (0.117)] [data_t 0.004] [optim_t 0.112] [lr 0.002260] [CE 3.806 (4.053)] [KD 0.000 (0.000)]
2024-10-09 02:21:40,838 - Train: 33.28% [124900/375300]  [99.8/300.0] [batch_t 0.119 (0.123)] [data_t 0.004] [optim_t 0.115] [lr 0.002260] [CE 4.358 (4.053)] [KD 0.000 (0.000)]
2024-10-09 02:21:46,767 - Train: 33.29% [124950/375300]  [99.9/300.0] [batch_t 0.117 (0.118)] [data_t 0.004] [optim_t 0.113] [lr 0.002259] [CE 3.893 (4.031)] [KD 0.000 (0.000)]
2024-10-09 02:21:52,557 - Train: 33.31% [125000/375300]  [99.9/300.0] [batch_t 0.123 (0.116)] [data_t 0.004] [optim_t 0.119] [lr 0.002259] [CE 4.423 (4.052)] [KD 0.000 (0.000)]
2024-10-09 02:21:58,477 - Train: 33.32% [125050/375300]  [100.0/300.0] [batch_t 0.118 (0.118)] [data_t 0.004] [optim_t 0.114] [lr 0.002258] [CE 3.842 (4.051)] [KD 0.000 (0.000)]
2024-10-09 02:22:04,351 - Train: 33.33% [125100/375300]  [100.0/300.0] [batch_t 0.105 (0.117)] [data_t 0.004] [optim_t 0.101] [lr 0.002258] [CE 3.873 (4.058)] [KD 0.000 (0.000)]
2024-10-09 02:22:10,831 - Test (net): 100.00% [50/50] [batch_t 0.027 (0.126)] [top1_cnt  33706] [top5_cnt  44140] [top_all  50000]
2024-10-09 02:22:10,832 - net: 67.412 (88.280)
2024-10-09 02:22:17,432 - Test (net_E): 100.00% [50/50] [batch_t 0.027 (0.125)] [top1_cnt  36473] [top5_cnt  45731] [top_all  50000]
2024-10-09 02:22:17,432 - net_E: 72.946 (91.462)
2024-10-09 02:22:17,560 - Max [top1: 67.412 (epoch: 100)] [top1-ema: 72.946 (epoch: 100)]
2024-10-09 02:22:17,560 - ==> Total time: 4:21:55	 Eta: 8:43:50 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 02:22:28,408 - Train: 33.35% [125150/375300]  [100.0/300.0] [batch_t 0.111 (0.138)] [data_t 0.004] [optim_t 0.107] [lr 0.002257] [CE 4.170 (4.053)] [KD 0.000 (0.000)]
2024-10-09 02:22:34,179 - Train: 33.36% [125200/375300]  [100.1/300.0] [batch_t 0.117 (0.115)] [data_t 0.004] [optim_t 0.112] [lr 0.002256] [CE 4.318 (4.050)] [KD 0.000 (0.000)]
2024-10-09 02:22:40,167 - Train: 33.37% [125250/375300]  [100.1/300.0] [batch_t 0.106 (0.120)] [data_t 0.004] [optim_t 0.101] [lr 0.002256] [CE 3.943 (4.030)] [KD 0.000 (0.000)]
2024-10-09 02:22:46,296 - Train: 33.39% [125300/375300]  [100.2/300.0] [batch_t 0.239 (0.122)] [data_t 0.004] [optim_t 0.235] [lr 0.002255] [CE 4.015 (4.053)] [KD 0.000 (0.000)]
2024-10-09 02:22:52,222 - Train: 33.40% [125350/375300]  [100.2/300.0] [batch_t 0.120 (0.118)] [data_t 0.004] [optim_t 0.116] [lr 0.002255] [CE 4.157 (4.040)] [KD 0.000 (0.000)]
2024-10-09 02:22:58,067 - Train: 33.41% [125400/375300]  [100.2/300.0] [batch_t 0.119 (0.117)] [data_t 0.004] [optim_t 0.114] [lr 0.002254] [CE 3.976 (4.016)] [KD 0.000 (0.000)]
2024-10-09 02:23:03,813 - Train: 33.43% [125450/375300]  [100.3/300.0] [batch_t 0.118 (0.115)] [data_t 0.004] [optim_t 0.114] [lr 0.002254] [CE 3.924 (4.022)] [KD 0.000 (0.000)]
2024-10-09 02:23:09,964 - Train: 33.44% [125500/375300]  [100.3/300.0] [batch_t 0.120 (0.123)] [data_t 0.004] [optim_t 0.116] [lr 0.002253] [CE 4.056 (4.027)] [KD 0.000 (0.000)]
2024-10-09 02:23:15,768 - Train: 33.45% [125550/375300]  [100.4/300.0] [batch_t 0.124 (0.116)] [data_t 0.005] [optim_t 0.119] [lr 0.002253] [CE 4.066 (4.061)] [KD 0.000 (0.000)]
2024-10-09 02:23:21,832 - Train: 33.47% [125600/375300]  [100.4/300.0] [batch_t 0.110 (0.121)] [data_t 0.004] [optim_t 0.106] [lr 0.002252] [CE 3.889 (4.108)] [KD 0.000 (0.000)]
2024-10-09 02:23:27,902 - Train: 33.48% [125650/375300]  [100.4/300.0] [batch_t 0.113 (0.121)] [data_t 0.004] [optim_t 0.109] [lr 0.002252] [CE 3.678 (4.043)] [KD 0.000 (0.000)]
2024-10-09 02:23:33,936 - Train: 33.49% [125700/375300]  [100.5/300.0] [batch_t 0.116 (0.121)] [data_t 0.004] [optim_t 0.111] [lr 0.002251] [CE 4.136 (4.088)] [KD 0.000 (0.000)]
2024-10-09 02:23:39,603 - Train: 33.51% [125750/375300]  [100.5/300.0] [batch_t 0.116 (0.113)] [data_t 0.004] [optim_t 0.111] [lr 0.002251] [CE 4.515 (4.044)] [KD 0.000 (0.000)]
2024-10-09 02:23:45,349 - Train: 33.52% [125800/375300]  [100.6/300.0] [batch_t 0.109 (0.115)] [data_t 0.004] [optim_t 0.104] [lr 0.002250] [CE 4.043 (4.074)] [KD 0.000 (0.000)]
2024-10-09 02:23:51,619 - Train: 33.53% [125850/375300]  [100.6/300.0] [batch_t 0.110 (0.125)] [data_t 0.004] [optim_t 0.106] [lr 0.002249] [CE 3.831 (4.049)] [KD 0.000 (0.000)]
2024-10-09 02:23:57,228 - Train: 33.55% [125900/375300]  [100.6/300.0] [batch_t 0.114 (0.112)] [data_t 0.004] [optim_t 0.109] [lr 0.002249] [CE 4.104 (4.033)] [KD 0.000 (0.000)]
2024-10-09 02:24:03,193 - Train: 33.56% [125950/375300]  [100.7/300.0] [batch_t 0.119 (0.119)] [data_t 0.004] [optim_t 0.115] [lr 0.002248] [CE 4.075 (4.058)] [KD 0.000 (0.000)]
2024-10-09 02:24:09,247 - Train: 33.57% [126000/375300]  [100.7/300.0] [batch_t 0.125 (0.121)] [data_t 0.004] [optim_t 0.121] [lr 0.002248] [CE 4.191 (4.098)] [KD 0.000 (0.000)]
2024-10-09 02:24:15,202 - Train: 33.59% [126050/375300]  [100.8/300.0] [batch_t 0.111 (0.119)] [data_t 0.004] [optim_t 0.107] [lr 0.002247] [CE 4.149 (4.057)] [KD 0.000 (0.000)]
2024-10-09 02:24:20,958 - Train: 33.60% [126100/375300]  [100.8/300.0] [batch_t 0.111 (0.115)] [data_t 0.004] [optim_t 0.107] [lr 0.002247] [CE 4.124 (4.035)] [KD 0.000 (0.000)]
2024-10-09 02:24:26,923 - Train: 33.61% [126150/375300]  [100.8/300.0] [batch_t 0.131 (0.119)] [data_t 0.004] [optim_t 0.127] [lr 0.002246] [CE 4.580 (4.031)] [KD 0.000 (0.000)]
2024-10-09 02:24:32,758 - Train: 33.63% [126200/375300]  [100.9/300.0] [batch_t 0.113 (0.117)] [data_t 0.004] [optim_t 0.109] [lr 0.002246] [CE 3.684 (4.037)] [KD 0.000 (0.000)]
2024-10-09 02:24:38,693 - Train: 33.64% [126250/375300]  [100.9/300.0] [batch_t 0.115 (0.119)] [data_t 0.004] [optim_t 0.111] [lr 0.002245] [CE 4.246 (4.079)] [KD 0.000 (0.000)]
2024-10-09 02:24:44,338 - Train: 33.65% [126300/375300]  [101.0/300.0] [batch_t 0.113 (0.113)] [data_t 0.004] [optim_t 0.109] [lr 0.002245] [CE 3.951 (4.069)] [KD 0.000 (0.000)]
2024-10-09 02:24:50,509 - Train: 33.67% [126350/375300]  [101.0/300.0] [batch_t 0.102 (0.123)] [data_t 0.004] [optim_t 0.098] [lr 0.002244] [CE 4.035 (4.050)] [KD 0.000 (0.000)]
2024-10-09 02:24:50,615 - ==> Total time: 4:24:28	 Eta: 8:41:05 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 02:24:58,625 - Train: 33.68% [126400/375300]  [101.0/300.0] [batch_t 0.125 (0.137)] [data_t 0.004] [optim_t 0.121] [lr 0.002243] [CE 4.042 (4.017)] [KD 0.000 (0.000)]
2024-10-09 02:25:04,678 - Train: 33.69% [126450/375300]  [101.1/300.0] [batch_t 0.116 (0.121)] [data_t 0.004] [optim_t 0.111] [lr 0.002243] [CE 4.194 (4.058)] [KD 0.000 (0.000)]
2024-10-09 02:25:10,724 - Train: 33.71% [126500/375300]  [101.1/300.0] [batch_t 0.116 (0.121)] [data_t 0.004] [optim_t 0.112] [lr 0.002242] [CE 3.828 (4.025)] [KD 0.000 (0.000)]
2024-10-09 02:25:16,481 - Train: 33.72% [126550/375300]  [101.2/300.0] [batch_t 0.124 (0.115)] [data_t 0.004] [optim_t 0.120] [lr 0.002242] [CE 4.359 (4.080)] [KD 0.000 (0.000)]
2024-10-09 02:25:22,942 - Train: 33.73% [126600/375300]  [101.2/300.0] [batch_t 0.119 (0.129)] [data_t 0.004] [optim_t 0.115] [lr 0.002241] [CE 4.120 (4.008)] [KD 0.000 (0.000)]
2024-10-09 02:25:28,739 - Train: 33.75% [126650/375300]  [101.2/300.0] [batch_t 0.108 (0.116)] [data_t 0.004] [optim_t 0.104] [lr 0.002241] [CE 4.103 (4.015)] [KD 0.000 (0.000)]
2024-10-09 02:25:34,698 - Train: 33.76% [126700/375300]  [101.3/300.0] [batch_t 0.108 (0.119)] [data_t 0.004] [optim_t 0.104] [lr 0.002240] [CE 4.222 (4.017)] [KD 0.000 (0.000)]
2024-10-09 02:25:40,471 - Train: 33.77% [126750/375300]  [101.3/300.0] [batch_t 0.117 (0.115)] [data_t 0.004] [optim_t 0.112] [lr 0.002240] [CE 3.801 (4.069)] [KD 0.000 (0.000)]
2024-10-09 02:25:46,322 - Train: 33.79% [126800/375300]  [101.4/300.0] [batch_t 0.122 (0.117)] [data_t 0.004] [optim_t 0.118] [lr 0.002239] [CE 3.671 (4.051)] [KD 0.000 (0.000)]
2024-10-09 02:25:52,390 - Train: 33.80% [126850/375300]  [101.4/300.0] [batch_t 0.108 (0.121)] [data_t 0.004] [optim_t 0.104] [lr 0.002239] [CE 4.413 (4.056)] [KD 0.000 (0.000)]
2024-10-09 02:25:58,288 - Train: 33.81% [126900/375300]  [101.4/300.0] [batch_t 0.114 (0.118)] [data_t 0.004] [optim_t 0.110] [lr 0.002238] [CE 3.954 (4.055)] [KD 0.000 (0.000)]
2024-10-09 02:26:04,315 - Train: 33.83% [126950/375300]  [101.5/300.0] [batch_t 0.107 (0.120)] [data_t 0.004] [optim_t 0.103] [lr 0.002238] [CE 4.060 (4.085)] [KD 0.000 (0.000)]
2024-10-09 02:26:10,167 - Train: 33.84% [127000/375300]  [101.5/300.0] [batch_t 0.111 (0.117)] [data_t 0.004] [optim_t 0.107] [lr 0.002237] [CE 3.924 (4.063)] [KD 0.000 (0.000)]
2024-10-09 02:26:16,181 - Train: 33.85% [127050/375300]  [101.6/300.0] [batch_t 0.126 (0.120)] [data_t 0.004] [optim_t 0.122] [lr 0.002236] [CE 4.281 (4.050)] [KD 0.000 (0.000)]
2024-10-09 02:26:22,305 - Train: 33.87% [127100/375300]  [101.6/300.0] [batch_t 0.122 (0.122)] [data_t 0.004] [optim_t 0.117] [lr 0.002236] [CE 3.921 (4.022)] [KD 0.000 (0.000)]
2024-10-09 02:26:28,291 - Train: 33.88% [127150/375300]  [101.6/300.0] [batch_t 0.121 (0.120)] [data_t 0.004] [optim_t 0.117] [lr 0.002235] [CE 4.024 (4.027)] [KD 0.000 (0.000)]
2024-10-09 02:26:34,159 - Train: 33.89% [127200/375300]  [101.7/300.0] [batch_t 0.113 (0.117)] [data_t 0.004] [optim_t 0.108] [lr 0.002235] [CE 4.178 (4.091)] [KD 0.000 (0.000)]
2024-10-09 02:26:40,291 - Train: 33.91% [127250/375300]  [101.7/300.0] [batch_t 0.350 (0.123)] [data_t 0.004] [optim_t 0.346] [lr 0.002234] [CE 4.187 (4.102)] [KD 0.000 (0.000)]
2024-10-09 02:26:46,329 - Train: 33.92% [127300/375300]  [101.8/300.0] [batch_t 0.115 (0.121)] [data_t 0.004] [optim_t 0.111] [lr 0.002234] [CE 4.332 (4.040)] [KD 0.000 (0.000)]
2024-10-09 02:26:52,143 - Train: 33.93% [127350/375300]  [101.8/300.0] [batch_t 0.111 (0.116)] [data_t 0.004] [optim_t 0.107] [lr 0.002233] [CE 3.885 (4.101)] [KD 0.000 (0.000)]
2024-10-09 02:26:57,811 - Train: 33.95% [127400/375300]  [101.8/300.0] [batch_t 0.114 (0.113)] [data_t 0.004] [optim_t 0.109] [lr 0.002233] [CE 3.826 (4.011)] [KD 0.000 (0.000)]
2024-10-09 02:27:03,661 - Train: 33.96% [127450/375300]  [101.9/300.0] [batch_t 0.113 (0.117)] [data_t 0.004] [optim_t 0.109] [lr 0.002232] [CE 3.941 (4.067)] [KD 0.000 (0.000)]
2024-10-09 02:27:09,420 - Train: 33.97% [127500/375300]  [101.9/300.0] [batch_t 0.109 (0.115)] [data_t 0.004] [optim_t 0.105] [lr 0.002232] [CE 3.936 (4.044)] [KD 0.000 (0.000)]
2024-10-09 02:27:15,604 - Train: 33.99% [127550/375300]  [102.0/300.0] [batch_t 0.111 (0.124)] [data_t 0.004] [optim_t 0.107] [lr 0.002231] [CE 4.262 (4.081)] [KD 0.000 (0.000)]
2024-10-09 02:27:21,289 - Train: 34.00% [127600/375300]  [102.0/300.0] [batch_t 0.101 (0.114)] [data_t 0.004] [optim_t 0.097] [lr 0.002230] [CE 3.809 (4.080)] [KD 0.000 (0.000)]
2024-10-09 02:27:21,490 - ==> Total time: 4:26:59	 Eta: 8:38:16 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 02:27:29,298 - Train: 34.01% [127650/375300]  [102.0/300.0] [batch_t 0.113 (0.135)] [data_t 0.004] [optim_t 0.109] [lr 0.002230] [CE 4.300 (4.024)] [KD 0.000 (0.000)]
2024-10-09 02:27:35,616 - Train: 34.03% [127700/375300]  [102.1/300.0] [batch_t 0.121 (0.126)] [data_t 0.004] [optim_t 0.117] [lr 0.002229] [CE 3.581 (4.003)] [KD 0.000 (0.000)]
2024-10-09 02:27:41,212 - Train: 34.04% [127750/375300]  [102.1/300.0] [batch_t 0.109 (0.112)] [data_t 0.004] [optim_t 0.105] [lr 0.002229] [CE 4.071 (3.998)] [KD 0.000 (0.000)]
2024-10-09 02:27:47,134 - Train: 34.05% [127800/375300]  [102.2/300.0] [batch_t 0.106 (0.118)] [data_t 0.004] [optim_t 0.102] [lr 0.002228] [CE 4.165 (4.012)] [KD 0.000 (0.000)]
2024-10-09 02:27:53,115 - Train: 34.07% [127850/375300]  [102.2/300.0] [batch_t 0.107 (0.120)] [data_t 0.004] [optim_t 0.103] [lr 0.002228] [CE 4.357 (4.037)] [KD 0.000 (0.000)]
2024-10-09 02:27:58,832 - Train: 34.08% [127900/375300]  [102.2/300.0] [batch_t 0.120 (0.114)] [data_t 0.004] [optim_t 0.116] [lr 0.002227] [CE 4.040 (4.004)] [KD 0.000 (0.000)]
2024-10-09 02:28:04,954 - Train: 34.09% [127950/375300]  [102.3/300.0] [batch_t 0.115 (0.122)] [data_t 0.004] [optim_t 0.111] [lr 0.002227] [CE 3.961 (4.013)] [KD 0.000 (0.000)]
2024-10-09 02:28:10,770 - Train: 34.11% [128000/375300]  [102.3/300.0] [batch_t 0.107 (0.116)] [data_t 0.004] [optim_t 0.103] [lr 0.002226] [CE 3.454 (4.033)] [KD 0.000 (0.000)]
2024-10-09 02:28:16,437 - Train: 34.12% [128050/375300]  [102.4/300.0] [batch_t 0.114 (0.113)] [data_t 0.004] [optim_t 0.110] [lr 0.002226] [CE 3.738 (4.057)] [KD 0.000 (0.000)]
2024-10-09 02:28:22,802 - Train: 34.13% [128100/375300]  [102.4/300.0] [batch_t 0.111 (0.127)] [data_t 0.004] [optim_t 0.106] [lr 0.002225] [CE 4.126 (4.021)] [KD 0.000 (0.000)]
2024-10-09 02:28:28,834 - Train: 34.15% [128150/375300]  [102.4/300.0] [batch_t 0.117 (0.121)] [data_t 0.004] [optim_t 0.112] [lr 0.002224] [CE 3.579 (4.037)] [KD 0.000 (0.000)]
2024-10-09 02:28:34,759 - Train: 34.16% [128200/375300]  [102.5/300.0] [batch_t 0.112 (0.118)] [data_t 0.004] [optim_t 0.108] [lr 0.002224] [CE 4.007 (4.030)] [KD 0.000 (0.000)]
2024-10-09 02:28:40,869 - Train: 34.17% [128250/375300]  [102.5/300.0] [batch_t 0.115 (0.122)] [data_t 0.004] [optim_t 0.110] [lr 0.002223] [CE 3.887 (4.014)] [KD 0.000 (0.000)]
2024-10-09 02:28:46,952 - Train: 34.19% [128300/375300]  [102.6/300.0] [batch_t 0.112 (0.122)] [data_t 0.004] [optim_t 0.107] [lr 0.002223] [CE 4.170 (4.055)] [KD 0.000 (0.000)]
2024-10-09 02:28:52,883 - Train: 34.20% [128350/375300]  [102.6/300.0] [batch_t 0.118 (0.119)] [data_t 0.004] [optim_t 0.113] [lr 0.002222] [CE 3.708 (4.025)] [KD 0.000 (0.000)]
2024-10-09 02:28:58,977 - Train: 34.21% [128400/375300]  [102.6/300.0] [batch_t 0.116 (0.122)] [data_t 0.004] [optim_t 0.111] [lr 0.002222] [CE 3.710 (4.065)] [KD 0.000 (0.000)]
2024-10-09 02:29:04,995 - Train: 34.23% [128450/375300]  [102.7/300.0] [batch_t 0.113 (0.120)] [data_t 0.004] [optim_t 0.109] [lr 0.002221] [CE 3.773 (4.026)] [KD 0.000 (0.000)]
2024-10-09 02:29:10,892 - Train: 34.24% [128500/375300]  [102.7/300.0] [batch_t 0.116 (0.118)] [data_t 0.004] [optim_t 0.112] [lr 0.002221] [CE 4.096 (4.083)] [KD 0.000 (0.000)]
2024-10-09 02:29:16,874 - Train: 34.25% [128550/375300]  [102.8/300.0] [batch_t 0.130 (0.120)] [data_t 0.004] [optim_t 0.126] [lr 0.002220] [CE 3.978 (4.032)] [KD 0.000 (0.000)]
2024-10-09 02:29:22,965 - Train: 34.27% [128600/375300]  [102.8/300.0] [batch_t 0.103 (0.122)] [data_t 0.005] [optim_t 0.098] [lr 0.002220] [CE 3.655 (4.013)] [KD 0.000 (0.000)]
2024-10-09 02:29:29,351 - Train: 34.28% [128650/375300]  [102.8/300.0] [batch_t 0.114 (0.128)] [data_t 0.004] [optim_t 0.110] [lr 0.002219] [CE 4.240 (4.067)] [KD 0.000 (0.000)]
2024-10-09 02:29:35,075 - Train: 34.29% [128700/375300]  [102.9/300.0] [batch_t 0.114 (0.114)] [data_t 0.004] [optim_t 0.110] [lr 0.002218] [CE 3.904 (4.030)] [KD 0.000 (0.000)]
2024-10-09 02:29:41,105 - Train: 34.31% [128750/375300]  [102.9/300.0] [batch_t 0.111 (0.120)] [data_t 0.004] [optim_t 0.107] [lr 0.002218] [CE 3.661 (4.053)] [KD 0.000 (0.000)]
2024-10-09 02:29:47,092 - Train: 34.32% [128800/375300]  [103.0/300.0] [batch_t 0.237 (0.120)] [data_t 0.004] [optim_t 0.233] [lr 0.002217] [CE 4.022 (4.100)] [KD 0.000 (0.000)]
2024-10-09 02:29:52,943 - Train: 34.33% [128850/375300]  [103.0/300.0] [batch_t 0.106 (0.117)] [data_t 0.004] [optim_t 0.102] [lr 0.002217] [CE 3.864 (4.032)] [KD 0.000 (0.000)]
2024-10-09 02:29:53,253 - ==> Total time: 4:29:30	 Eta: 8:35:28 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 02:30:01,025 - Train: 34.35% [128900/375300]  [103.0/300.0] [batch_t 0.112 (0.140)] [data_t 0.004] [optim_t 0.108] [lr 0.002216] [CE 3.950 (4.052)] [KD 0.000 (0.000)]
2024-10-09 02:30:06,857 - Train: 34.36% [128950/375300]  [103.1/300.0] [batch_t 0.109 (0.117)] [data_t 0.005] [optim_t 0.105] [lr 0.002216] [CE 4.074 (3.973)] [KD 0.000 (0.000)]
2024-10-09 02:30:12,691 - Train: 34.37% [129000/375300]  [103.1/300.0] [batch_t 0.111 (0.117)] [data_t 0.004] [optim_t 0.107] [lr 0.002215] [CE 3.963 (4.059)] [KD 0.000 (0.000)]
2024-10-09 02:30:19,110 - Train: 34.39% [129050/375300]  [103.2/300.0] [batch_t 0.113 (0.128)] [data_t 0.004] [optim_t 0.109] [lr 0.002215] [CE 3.727 (4.050)] [KD 0.000 (0.000)]
2024-10-09 02:30:24,980 - Train: 34.40% [129100/375300]  [103.2/300.0] [batch_t 0.111 (0.117)] [data_t 0.004] [optim_t 0.107] [lr 0.002214] [CE 3.984 (4.002)] [KD 0.000 (0.000)]
2024-10-09 02:30:30,974 - Train: 34.41% [129150/375300]  [103.2/300.0] [batch_t 0.110 (0.120)] [data_t 0.004] [optim_t 0.106] [lr 0.002213] [CE 4.424 (4.030)] [KD 0.000 (0.000)]
2024-10-09 02:30:36,840 - Train: 34.43% [129200/375300]  [103.3/300.0] [batch_t 0.109 (0.117)] [data_t 0.004] [optim_t 0.105] [lr 0.002213] [CE 3.816 (4.022)] [KD 0.000 (0.000)]
2024-10-09 02:30:42,875 - Train: 34.44% [129250/375300]  [103.3/300.0] [batch_t 0.124 (0.121)] [data_t 0.004] [optim_t 0.120] [lr 0.002212] [CE 4.376 (4.037)] [KD 0.000 (0.000)]
2024-10-09 02:30:48,943 - Train: 34.45% [129300/375300]  [103.4/300.0] [batch_t 0.122 (0.121)] [data_t 0.004] [optim_t 0.118] [lr 0.002212] [CE 4.140 (4.015)] [KD 0.000 (0.000)]
2024-10-09 02:30:54,820 - Train: 34.47% [129350/375300]  [103.4/300.0] [batch_t 0.233 (0.117)] [data_t 0.004] [optim_t 0.229] [lr 0.002211] [CE 3.964 (4.028)] [KD 0.000 (0.000)]
2024-10-09 02:31:00,493 - Train: 34.48% [129400/375300]  [103.4/300.0] [batch_t 0.115 (0.113)] [data_t 0.004] [optim_t 0.111] [lr 0.002211] [CE 3.941 (3.963)] [KD 0.000 (0.000)]
2024-10-09 02:31:06,367 - Train: 34.49% [129450/375300]  [103.5/300.0] [batch_t 0.112 (0.117)] [data_t 0.004] [optim_t 0.108] [lr 0.002210] [CE 3.771 (4.037)] [KD 0.000 (0.000)]
2024-10-09 02:31:12,625 - Train: 34.51% [129500/375300]  [103.5/300.0] [batch_t 0.113 (0.125)] [data_t 0.004] [optim_t 0.109] [lr 0.002210] [CE 4.217 (4.051)] [KD 0.000 (0.000)]
2024-10-09 02:31:19,054 - Train: 34.52% [129550/375300]  [103.6/300.0] [batch_t 0.120 (0.128)] [data_t 0.004] [optim_t 0.116] [lr 0.002209] [CE 4.252 (4.065)] [KD 0.000 (0.000)]
2024-10-09 02:31:24,777 - Train: 34.53% [129600/375300]  [103.6/300.0] [batch_t 0.109 (0.114)] [data_t 0.004] [optim_t 0.104] [lr 0.002209] [CE 3.953 (4.068)] [KD 0.000 (0.000)]
2024-10-09 02:31:30,740 - Train: 34.55% [129650/375300]  [103.6/300.0] [batch_t 0.126 (0.119)] [data_t 0.004] [optim_t 0.122] [lr 0.002208] [CE 3.688 (4.042)] [KD 0.000 (0.000)]
2024-10-09 02:31:36,875 - Train: 34.56% [129700/375300]  [103.7/300.0] [batch_t 0.115 (0.123)] [data_t 0.004] [optim_t 0.111] [lr 0.002207] [CE 3.882 (3.994)] [KD 0.000 (0.000)]
2024-10-09 02:31:43,206 - Train: 34.57% [129750/375300]  [103.7/300.0] [batch_t 0.113 (0.127)] [data_t 0.004] [optim_t 0.108] [lr 0.002207] [CE 4.596 (4.060)] [KD 0.000 (0.000)]
2024-10-09 02:31:49,182 - Train: 34.59% [129800/375300]  [103.8/300.0] [batch_t 0.113 (0.119)] [data_t 0.004] [optim_t 0.109] [lr 0.002206] [CE 3.933 (4.015)] [KD 0.000 (0.000)]
2024-10-09 02:31:55,154 - Train: 34.60% [129850/375300]  [103.8/300.0] [batch_t 0.112 (0.119)] [data_t 0.004] [optim_t 0.107] [lr 0.002206] [CE 4.408 (4.047)] [KD 0.000 (0.000)]
2024-10-09 02:32:01,194 - Train: 34.61% [129900/375300]  [103.8/300.0] [batch_t 0.110 (0.121)] [data_t 0.004] [optim_t 0.106] [lr 0.002205] [CE 4.428 (4.001)] [KD 0.000 (0.000)]
2024-10-09 02:32:07,149 - Train: 34.63% [129950/375300]  [103.9/300.0] [batch_t 0.110 (0.119)] [data_t 0.004] [optim_t 0.106] [lr 0.002205] [CE 4.110 (4.056)] [KD 0.000 (0.000)]
2024-10-09 02:32:13,313 - Train: 34.64% [130000/375300]  [103.9/300.0] [batch_t 0.119 (0.123)] [data_t 0.004] [optim_t 0.115] [lr 0.002204] [CE 4.131 (4.028)] [KD 0.000 (0.000)]
2024-10-09 02:32:19,359 - Train: 34.65% [130050/375300]  [104.0/300.0] [batch_t 0.111 (0.121)] [data_t 0.004] [optim_t 0.107] [lr 0.002204] [CE 3.868 (4.055)] [KD 0.000 (0.000)]
2024-10-09 02:32:25,310 - Train: 34.67% [130100/375300]  [104.0/300.0] [batch_t 0.098 (0.119)] [data_t 0.004] [optim_t 0.094] [lr 0.002203] [CE 4.019 (4.025)] [KD 0.000 (0.000)]
2024-10-09 02:32:25,731 - ==> Total time: 4:32:03	 Eta: 8:32:43 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 02:32:33,576 - Train: 34.68% [130150/375300]  [104.0/300.0] [batch_t 0.112 (0.135)] [data_t 0.004] [optim_t 0.108] [lr 0.002202] [CE 3.980 (4.003)] [KD 0.000 (0.000)]
2024-10-09 02:32:39,438 - Train: 34.69% [130200/375300]  [104.1/300.0] [batch_t 0.110 (0.117)] [data_t 0.004] [optim_t 0.105] [lr 0.002202] [CE 4.064 (3.986)] [KD 0.000 (0.000)]
